COMPLAINT_ID,ACCOUNT_NUMBER,COMPLAINT_DATE,CATEGORY,COMPLAINT_REASON,ROOT_CAUSE_DRIVER,CHANNEL,SEVERITY,ESCALATION_FLAG,STATUS,OUTCOME,RESOLUTION_TYPE,RESOLUTION_DAYS,GOODWILL_AMOUNT,GSOP_COMPENSATION_FLAG,OMBUDSMAN_REFERRAL_FLAG,REPEAT_COMPLAINT_FLAG,VULNERABLE_CUSTOMER_FLAG
23082,6000014200,2025-07-14,Billing - Back Billing,Charged for usage older than 12 months,No specific system driver,Email,Medium,False,Resolved - Upheld,Upheld,Bill Adjustment / Credit,1,32.9,False,False,False,False
23083,6000014200,2026-02-21,Customer Service,Conflicting information from agents,No specific system driver,Webchat,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,4,0.0,False,False,False,False
23084,6000013468,2024-12-24,Billing - Incorrect Charges,VAT applied incorrectly,No specific system driver,App,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,4,0.0,False,False,False,False
23085,6000013468,2026-04-13,Customer Service,Conflicting information from agents,No specific system driver,Phone,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,5,0.0,False,False,False,False
23086,6000013468,2026-06-27,Missed Appointment,Engineer did not attend booked slot,No specific system driver,Letter,Low,False,Resolved - Upheld,Upheld,GSOP Compensation,6,30.0,True,False,True,False
23087,6000013468,2026-08-15,Contract / Pricing,Rolled to SVT without notification,Contract / Pricing,Social Media,Low,False,Open,,,0,0.0,False,False,True,False
23088,6000012625,2024-10-16,Payment / Direct Debit,Payment not credited to account,Payment / Direct Debit,Social Media,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,12,0.0,False,False,False,False
23089,6000012625,2025-02-18,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Webchat,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,9,0.0,False,False,False,False
23090,6000006365,2025-02-13,Meter Reading Dispute,Disputed opening read on transfer,No specific system driver,Webchat,Low,False,Resolved - Upheld,Upheld,Bill Adjustment / Credit,8,24.89,False,False,False,False
23091,6000021054,2025-01-16,Smart Meter Installation,Installation left supply off,Smart Meter Installation,Webchat,Medium,False,Resolved - Upheld,Upheld,Goodwill Payment,8,27.86,False,False,False,True
23092,6000021054,2025-11-25,Missed Appointment,Engineer did not attend booked slot,No specific system driver,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,9,0.0,False,False,False,True
23093,6000021054,2026-01-25,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,App,Low,False,Resolved - Upheld,Upheld,Apology,2,0.0,False,False,True,True
23094,6000022866,2024-11-20,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,Email,Medium,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,5,0.0,False,False,False,False
23095,6000006451,2025-08-18,Payment / Direct Debit,Payment not credited to account,Payment / Direct Debit,Email,Low,False,Resolved - Upheld,Upheld,Refund Issued,12,57.28,False,False,False,False
23096,6000006451,2025-12-27,Debt / Collections Practice,DCA contact despite payment plan,Debt / Collections Practice,Letter,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,10,0.0,False,False,False,False
23097,6000006451,2026-03-21,Debt / Collections Practice,Chased for balance under dispute,Debt / Collections Practice,Webchat,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,2,0.0,False,False,True,False
23098,6000006451,2026-05-09,Debt / Collections Practice,Collections letter tone aggressive,Debt / Collections Practice,App,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,14,0.0,False,False,True,False
23099,6000006209,2025-04-18,Smart Meter Installation,Installer missed appointment,Smart Meter Installation,Phone,Medium,False,Resolved - Partially Upheld,Partially Upheld,Goodwill Payment,8,33.78,False,False,False,False
23100,6000004769,2024-09-03,Missed Appointment,Engineer did not attend booked slot,No specific system driver,Email,Low,False,Resolved - Upheld,Upheld,GSOP Compensation,10,30.0,True,False,False,False
23101,6000004769,2025-12-02,Website / App,Cannot submit meter reading online,No specific system driver,Webchat,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,8,0.0,False,False,False,False
23102,6000022092,2026-05-19,Refund Delay,Refund promised but not processed,No specific system driver,Phone,Medium,False,Resolved - Upheld,Upheld,Refund Issued,12,23.17,False,False,False,False
23103,6000012101,2025-01-21,Billing - Estimated Read,Catch-up bill after long estimation period,Billing - Estimated Read,Phone,Low,False,Resolved - Partially Upheld,Partially Upheld,Goodwill Payment,11,19.67,False,False,False,False
23104,6000005425,2024-12-28,Customer Service,Complaint not logged first time,No specific system driver,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,13,0.0,False,False,False,False
23105,6000005425,2026-08-06,Contract / Pricing,Fixed price not honoured,Contract / Pricing,Phone,Low,False,Open,,,0,0.0,False,False,False,False
23106,6000014276,2024-08-07,Final Bill / Move Out,Final bill based on estimate,Final Bill / Move Out,Email,Low,False,Resolved - Upheld,Upheld,Refund Issued,10,77.22,False,False,False,False
23107,6000014730,2025-01-18,Payment / Direct Debit,Payment not credited to account,Payment / Direct Debit,Webchat,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,10,0.0,False,False,False,False
23108,6000014730,2025-12-15,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Letter,Medium,True,Resolved - Upheld,Upheld,Refund Issued,13,44.54,False,False,False,False
23109,6000002564,2024-10-12,Refund Delay,Refund promised but not processed,No specific system driver,Phone,Medium,False,Resolved - Upheld,Upheld,Goodwill Payment,10,65.39,False,False,False,False
23110,6000002564,2025-05-05,Debt / Collections Practice,DCA contact despite payment plan,Debt / Collections Practice,Email,Medium,False,Resolved - Partially Upheld,Partially Upheld,Process Correction & Staff Feedback,5,0.0,False,False,False,False
23111,6000002564,2025-12-21,Debt / Collections Practice,DCA contact despite payment plan,Debt / Collections Practice,App,Medium,True,Resolved - Partially Upheld,Partially Upheld,Apology,18,0.0,False,False,False,False
23112,6000014027,2025-06-05,Billing - Incorrect Charges,VAT applied incorrectly,No specific system driver,Email,Low,True,Resolved - Partially Upheld,Partially Upheld,Tariff Correction,28,0.0,False,False,False,True
23113,6000014027,2025-07-17,Meter Reading Dispute,Read rejected as implausible,No specific system driver,Phone,Low,False,Resolved - Partially Upheld,Partially Upheld,No Action Required,9,0.0,False,False,True,True
23114,6000014027,2025-12-11,Payment / Direct Debit,Payment not credited to account,Payment / Direct Debit,Phone,Low,False,Resolved - Partially Upheld,Partially Upheld,Apology,3,0.0,False,False,False,True
23115,6000014027,2026-03-27,Website / App,App shows wrong balance,No specific system driver,Letter,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,5,0.0,False,False,False,True
23116,6000013710,2026-04-12,Billing - Estimated Read,Smart meter not sending reads,Billing - Estimated Read,Webchat,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,14,0.0,False,False,False,False
23117,6000010609,2025-04-10,Debt / Collections Practice,Collections letter tone aggressive,Debt / Collections Practice,Phone,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,11,0.0,False,False,False,True
23118,6000010609,2025-06-15,Debt / Collections Practice,Debt not owed - previous occupier,Debt / Collections Practice,Phone,Medium,True,Resolved - Upheld,Upheld,Apology,54,0.0,False,False,True,True
23119,6000010609,2026-04-10,Billing - Back Billing,Large catch-up bill without warning,No specific system driver,Letter,Medium,False,Resolved - Partially Upheld,Partially Upheld,Bill Adjustment / Credit,7,16.82,False,False,False,True
23120,6000010609,2026-08-06,Billing - Estimated Read,Smart meter not sending reads,Billing - Estimated Read,Letter,Low,False,Open,,,0,0.0,False,False,False,True
23121,6000002630,2025-03-19,Customer Service,Promised call-back never happened,No specific system driver,App,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,2,0.0,False,False,False,False
23122,6000002630,2025-07-13,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Email,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,5,0.0,False,False,False,False
23123,6000010810,2024-08-01,Customer Service,Long call wait times,No specific system driver,Webchat,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,6,0.0,False,False,False,False
23124,6000010810,2026-02-28,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,App,Low,False,Withdrawn,Partially Upheld,Refund Issued,12,55.64,False,False,False,False
23125,6000024392,2024-11-05,Customer Service,Long call wait times,No specific system driver,Email,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,7,0.0,False,False,False,False
23126,6000024392,2025-07-20,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Email,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,10,0.0,False,False,False,False
23127,6000024392,2026-05-25,Final Bill / Move Out,Final bill not received,Final Bill / Move Out,Phone,Low,False,Closed - No Customer Response,Not Upheld,No Action Required,9,0.0,False,False,False,False
23128,6000024392,2026-08-02,Billing - Incorrect Charges,VAT applied incorrectly,No specific system driver,Phone,Low,False,Open,,,0,0.0,False,False,True,False
23129,6000000774,2025-01-17,Billing - Estimated Read,Estimate far above typical usage,Billing - Estimated Read,Phone,Medium,False,Resolved - Upheld,Upheld,Apology,5,0.0,False,False,False,False
23130,6000005531,2025-11-25,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,12,0.0,False,False,False,False
23131,6000016573,2025-03-14,Website / App,Login/registration failure,No specific system driver,Email,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,8,0.0,False,False,False,False
23132,6000016573,2026-07-11,Debt / Collections Practice,Chased for balance under dispute,Debt / Collections Practice,Letter,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,11,0.0,False,False,False,False
23133,6000021018,2025-04-26,Refund Delay,Refund promised but not processed,No specific system driver,Phone,Medium,False,Resolved - Partially Upheld,Partially Upheld,Refund Issued,11,11.29,False,False,False,False
23134,6000015432,2025-01-19,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Webchat,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,12,0.0,False,False,False,False
23135,6000015432,2025-06-28,Customer Service,Long call wait times,No specific system driver,Email,Low,False,Resolved - Upheld,Upheld,Apology,5,0.0,False,False,False,False
23136,6000020786,2026-02-09,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Phone,Low,False,Reopened,Upheld,Refund Issued,10,15.54,False,False,False,False
23137,6000012942,2025-01-08,Customer Service,Complaint not logged first time,No specific system driver,Email,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,12,0.0,False,False,False,False
23138,6000012942,2025-04-10,Customer Service,Complaint not logged first time,No specific system driver,App,Low,False,Resolved - Partially Upheld,Partially Upheld,Goodwill Payment,13,14.53,False,False,False,False
23139,6000008523,2024-11-26,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Email,Low,False,Resolved - Partially Upheld,Partially Upheld,Apology,4,0.0,False,False,False,False
23140,6000008523,2025-05-22,Payment / Direct Debit,Payment not credited to account,Payment / Direct Debit,Letter,Low,False,Resolved - Partially Upheld,Partially Upheld,Apology,4,0.0,False,False,False,False
23141,6000010070,2026-05-28,Meter Reading Dispute,Disputed opening read on transfer,No specific system driver,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,12,0.0,False,False,False,False
23142,6000012045,2026-07-22,Refund Delay,Refund promised but not processed,No specific system driver,Phone,Medium,True,Escalated,,,0,0.0,False,False,False,False
23143,6000001426,2024-10-16,Refund Delay,Final credit refund overdue,No specific system driver,Phone,Medium,False,Resolved - Upheld,Upheld,Refund Issued,12,22.69,False,False,False,False
23144,6000013425,2025-05-07,Customer Service,Conflicting information from agents,No specific system driver,Phone,Medium,False,Resolved - Partially Upheld,Partially Upheld,Process Correction & Staff Feedback,9,0.0,False,False,False,False
23145,6000012739,2025-03-21,Customer Service,Promised call-back never happened,No specific system driver,Webchat,Medium,False,Resolved - Partially Upheld,Partially Upheld,Process Correction & Staff Feedback,14,0.0,False,False,False,True
23146,6000012739,2025-09-07,Website / App,Cannot submit meter reading online,No specific system driver,Social Media,Low,False,Resolved - Partially Upheld,Partially Upheld,Apology,11,0.0,False,False,False,True
23147,6000000710,2026-07-12,Website / App,Cannot submit meter reading online,No specific system driver,Webchat,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,9,0.0,False,False,False,False
23148,6000003750,2026-02-26,Billing - Estimated Read,Smart meter not sending reads,Billing - Estimated Read,Phone,Low,False,Resolved - Partially Upheld,Partially Upheld,Bill Adjustment / Credit,8,36.74,False,False,False,False
23149,6000024461,2025-05-13,Debt / Collections Practice,Debt not owed - previous occupier,Debt / Collections Practice,Phone,Medium,False,Resolved - Partially Upheld,Partially Upheld,Apology,6,0.0,False,False,False,False
23150,6000024461,2025-07-01,Debt / Collections Practice,DCA contact despite payment plan,Debt / Collections Practice,Email,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,2,0.0,False,False,True,False
23151,6000024461,2025-11-12,Debt / Collections Practice,Collections letter tone aggressive,Debt / Collections Practice,App,Medium,False,Resolved - Upheld,Upheld,Payment Plan Set Up,5,0.0,False,False,False,False
23152,6000018207,2025-04-17,Payment / Direct Debit,Payment not credited to account,Payment / Direct Debit,Social Media,Low,False,Resolved - Upheld,Upheld,Refund Issued,8,26.59,False,False,False,False
23153,6000011075,2025-06-18,Vulnerable Customer Handling,PSR needs not recorded,No specific system driver,Email,High,False,Resolved - Upheld,Upheld,Apology,9,0.0,False,False,False,False
23154,6000020276,2026-07-17,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,App,Low,False,Reopened,Upheld,Apology,9,0.0,False,False,False,False
